GENHLTH	EXERANY	HTF	HTI	SMOKE100	WEIGHT	WTDESIRE	AGE	SEX	HEIGHT_IN_INCHES	BMI
3		5	6	2	155		82	2	66	25.01492194674013
2		5	4	1	150		65	2	64	25.74462890625
2		5	2	2	125		32	2	62	22.86030176899063
2		5	11	2	200		40	1	71	27.891291410434434
3		5	1	2	120		79	2	61	22.671324912657887
2		5	4	2	129		76	2	64	22.140380859375
3		5	11	1	185		40	1	71	25.799444554651853
2		5	10	1	235		35	2	70	33.71530612244898
2		5	2	7	130		78	2	62	23.77471383975026
2		5	4	2	150		58	2	64	25.74462890625
1		5	11	1	147		37	2	71	20.50009918666931
3		6	1	2	180		22	1	73	23.74554325389379
4		5	6	2	198		52	2	66	31.954545454545457
5		5	3	2	165		62	2	63	29.225245653817083
2		5	9	2	165		25	1	69	24.363579080025207
1		5	8	1	170		45	2	68	25.84558823529412
3		5	5	1	170		27	2	65	28.286390532544377
4		6	2	1	210		48	1	74	26.95945945945946
2		5	6	1	209		42	2	66	33.72979797979798
1		6	1	2	200		42	1	73	26.383936948770877
3		4	11	1	139		62	2	59	28.071531169204253
5		5	3	1	212		78	2	63	37.55001259763165
1	1.0	5	3	1	168		44	1	63	29.756613756613756
2	1.0	5	0	2	140		35	2	60	27.33888888888889
5		6	0	1	150		58	1	72	20.341435185185187
4		5	6	2	225		45	2	66	36.311983471074385
3		5	10	2	175		85	1	70	25.107142857142854
3		5	4	2	140		87	2	64	24.0283203125
5		5	9	2	230		48	1	69	33.96135265700483
3		5	4	1	183		68	2	64	31.408447265625
1		5	11	1	165		46	1	71	23.01031541360841
2	1.0	5	10	1	158		80	1	70	22.66816326530612
3		6	1	2	180		59	1	73	23.74554325389379
2		5	9	2	135		24	1	69	19.93383742911153
3		5	4	2	180		47	2	64	30.8935546875
2		5	3	2	185		21	2	63	32.767699672461575
5	9.0	5	11	1	190		50	1	71	26.496726839912714
5		5	6	2	300		52	1	66	48.41597796143251
4		5	5	1	160		45	2	65	26.622485207100592
1		6	4	2	170		18	1	76	20.69078947368421
2	1.0	5	6	2	135		37	2	66	21.787190082644628
2		5	8	2	149		71	2	68	22.652897923875432
4		5	7	1	130		62	2	67	20.35865448875028
3		5	0	2	152		33	2	60	29.682222222222222
2	2.0	5	2	2	180		62	2	62	32.91883454734651
2		6	0	2	172		33	1	72	23.32484567901235
3		5	7	2	150		78	2	67	23.49075517932724
2		5	10	1	210		37	1	70	30.12857142857143
2	1.0	6	2	2	230		30	1	74	29.527027027027028
2		6	0	1	180		29	1	72	24.409722222222225
4		5	11	1	150		72	1	71	20.91846855782583
1	9.0	6	0	2	170		36	1	72	23.053626543209877
3		5	2	1	200		33	2	62	36.57648283038502
1		5	6	1	150		37	2	66	24.207988980716255
2		5	9	2	136		27	2	69	20.08149548414199
1		5	11	1	200		31	1	71	27.891291410434434
3	1.0	5	8	2	185		54	1	68	28.126081314878896
2		5	11	1	185		40	1	71	25.799444554651853
3	9.0	5	9	1	155		45	1	69	22.886998529720646
4	2.0	5	8	1	140		49	2	68	21.284602076124568
4		5	4	2	148		57	2	64	25.4013671875
4		5	0	2	126		58	2	60	24.605000000000004
2	1.0	5	9	2	190		68	1	69	28.0550304557866
3		5	10	2	230		43	1	70	32.99795918367347
3	2.0	5	3	2	175	145.0	42	2	63	30.99647266313933
2		5	7	2	105		19	2	67	16.44352862552907
1	1.0	5	3	2	95		23	2	63	16.826656588561352
3		5	8	1	215		21	2	68	32.68706747404844
3		6	2	2	200		36	1	74	25.675675675675674
1		5	9	2	145		41	2	69	21.41041797941609
1	1.0	4	9	2	110		22	2	57	23.801169590643276
2		5	7	2	140		23	2	67	21.924704834038764
3		5	9	2	195		69	1	69	28.793320730938877
3		5	9	2	190		43	1	69	28.0550304557866
3		5	8	2	195		79	1	68	29.646410034602077
1		5	3	1	115		39	2	63	20.369110607205844
1		6	2	2	175		19	1	74	22.466216216216218
3		5	5	2	220		44	2	65	36.605917159763315
1		5	3	2	185		50	2	63	32.767699672461575
2		5	4	1	170		61	2	64	29.17724609375
2		5	5	1	112		26	2	65	18.635739644970414
3	1.0	5	4	2	155		40	2	64	26.602783203125
2		5	2	2	135		38	2	62	24.689125910509887
2	2.0	5	5	1	120		81	2	65	19.966863905325443
3		5	4	2	155		70	2	64	26.602783203125
3		5	2	1	210		50	2	62	38.40530697190427
2		5	9	2	175		58	1	69	25.84015963032976
3		5	8	1	130		23	1	68	19.764273356401386
3		5	8	2	170		74	1	68	25.84558823529412
3		5	2	2	165		63	2	62	30.17559833506764
1		5	11	2	150		47	1	71	20.91846855782583
2		5	3	2	123		48	2	63	21.786092214663643
2		6	0	2	200		46	1	72	27.12191358024691
3		5	7	2	245		45	2	67	38.36823345956783
1	1.0	6	2	1	279		31	1	74	35.817567567567565
3		5	3	2	115		18	2	63	20.369110607205844
3		5	10	2	165		49	1	70	23.672448979591838
3		5	6	1	160		24	2	66	25.821854912764003
2		6	3	1	180		21	1	75	22.496000000000002
1		6	1	2	170		35	1	73	22.426346406455245
3	2.0	5	5	2	130		60	2	65	21.630769230769232
3	1.0	5	7	1	240	160.0	39	2	67	37.58520828692359
3		5	10	1	210		46	1	70	30.12857142857143
1		5	4	1	156		39	2	64	26.7744140625
2		5	10	2	170		21	1	70	24.389795918367348
3		5	4	1	125		28	2	64	21.453857421875
1		5	2	2	103		69	2	62	18.83688865764828
1		5	2	1	147		35	2	62	26.883714880332985
3		5	10	2	195		36	1	70	27.976530612244897
3		5	5	1	160		32	2	65	26.622485207100592
2		5	7	2	135		49	2	67	21.14167966139452
1		5	4	1	150		36	2	64	25.74462890625
2		6	1	1	175		31	1	73	23.08594483017452
1		5	7	1	175		63	2	67	27.40588104254845
3		6	6	2	300		22	1	78	34.6646942800789
2		5	11	2	190		34	1	71	26.496726839912714
3	1.0	5	11	1	145		32	2	71	20.221186272564967
2		5	8	1	170		24	2	68	25.84558823529412
3		4	5	2	150		75	2	53	37.54004983980064
1		5	9	2	150		37	1	69	22.148708254568366
1		5	9	1	170		67	1	69	25.101869355177485
2		5	6	2	200		51	2	66	32.277318640955
2		5	5	1	150		78	2	65	24.958579881656807
1		5	9	2	215		28	1	69	31.746481831547996
2		5	9	1	165		43	1	69	24.363579080025207
3	1.0	5	3	2	140		49	2	63	24.797178130511462
2	1.0	5	9	2	178		32	1	69	26.28313379542113
3		5	9	1	178		68	1	69	26.28313379542113
3		5	6	2	135		40	2	66	21.787190082644628
2		5	10	2	200		50	2	70	28.693877551020407
1		5	6	2	160		83	2	66	25.821854912764003
2		5	7	1	160		35	2	67	25.05680552461573
2		5	8	2	135		23	2	68	20.524437716262977
1	1.0	5	5	1	185		67	2	65	30.782248520710063
1		5	8	1	145		29	2	68	22.044766435986162
2		6	0	1	184		41	1	72	24.952160493827158
3	1.0	5	11	2	155		20	2	71	21.61575084308669
2		6	0	2	209		35	1	72	28.342399691358025
2		5	4	2	120		37	2	64	20.595703125
4		5	3	2	209		62	2	63	37.01864449483497
3	9.0	6	3	1	240		43	1	75	29.994666666666667
1		5	5	2	140		36	2	65	23.294674556213018
2	1.0	5	6	2	167		24	2	66	26.95156106519743
2		5	3	1	139		29	2	63	24.62005542957924
2	1.0	6	1	2	185		35	1	73	24.405141677613063
3	1.0	5	4	1	125		47	2	64	21.453857421875
5		5	2	1	156		54	2	62	28.529656607700314
2		5	4	1	140		30	2	64	24.0283203125
4		5	3	2	160		55	2	63	28.339632149155957
1		5	8	2	134		70	2	68	20.372404844290656
5		5	5	1	168		58	2	65	27.95360946745562
1		5	7	2	135		42	2	67	21.14167966139452
1		6	0	1	168		43	1	72	22.782407407407405
3		5	5	1	160		69	2	65	26.622485207100592
4		5	8	2	184		39	1	68	27.974048442906575
2		5	7	2	220		54	2	67	34.45310759634663
1		5	8	2	197		37	2	68	29.950475778546714
1		5	0	2	104		21	2	60	20.308888888888887
3		5	2	2	194		64	2	62	35.47918834547347
5		5	9	1	160		28	1	69	23.625288804872927
1		6	1	1	196		30	1	73	25.856258209795456
2		5	2	2	140		89	2	62	25.60353798126951
1		5	8	1	130		44	2	68	19.764273356401386
1		6	1	2	175		35	1	73	23.08594483017452
3		5	6	1	160		34	2	66	25.821854912764003
2		5	9	1	176		50	1	69	25.98781768536022
4		5	5	2	151		57	2	65	25.124970414201183
1		5	9	2	155		23	1	69	22.886998529720646
3		5	10	1	178		27	1	70	25.537551020408163
4		5	6	1	135		27	1	66	21.787190082644628
1		5	5	1	130		65	2	65	21.630769230769232
3		5	11	1	195		38	1	71	27.19400912517358
2		5	9	2	185		24	1	69	27.31674018063432
2		5	10	1	165		53	1	70	23.672448979591838
3	1.0	5	7	2	130		22	2	67	20.35865448875028
2		5	0	2	180		45	2	60	35.15
1		5	11	2	240		23	1	71	33.469549692521326
2		5	8	2	160		30	2	68	24.325259515570938
3	2.0	5	11	2	140		47	1	71	19.523903987304106
1		5	7	1	148		41	2	67	23.177545110269545
1		5	7	2	160		40	1	67	25.05680552461573
4	2.0	5	0	2	163	125.0	66	2	60	31.830277777777777
3		5	4	2	150		38	1	64	25.74462890625
2		5	3	2	180		41	2	63	31.882086167800452
5		6	0	1	190		24	1	72	25.76581790123457
4		5	9	2	154		47	1	69	22.73934047469019
3		6	1	2	190		25	1	73	25.064740101332333
2		6	6	1	240		64	1	78	27.731755424063117
1		5	9	2	144		60	2	69	21.262759924385634
1		5	7	2	145		55	2	67	22.707730006683004
3		5	8	2	150		26	1	68	22.80493079584775
3		5	1	2	182		56	2	61	34.3848427841978
2		5	10	1	160		40	1	70	22.955102040816328
2		6	4	2	215		24	1	76	26.167763157894736
3		5	4	1	187		47	2	64	32.094970703125
2		5	1	2	146		70	2	61	27.583445310400432
3		5	5	2	165		43	2	65	27.454437869822485
2	1.0	5	5	2	125		25	2	65	20.798816568047336
3	1.0	5	11	1	238		51	1	71	33.19063677841698
5	9.0	4	3	2	132		79	2	51	35.67704728950404
1	1.0	5	11	1	180		57	1	71	25.102162269390995
3		5	7	1	160		71	2	67	25.05680552461573
3		6	1	2	180		74	1	73	23.74554325389379
3		6	1	1	175		40	1	73	23.08594483017452
5		5	0	1	215		20	2	60	41.984722222222224
3		5	2	1	100		40	2	62	18.28824141519251
1		5	6	1	135		45	2	66	21.787190082644628
4		5	5	2	150		74	2	65	24.958579881656807
4		5	9	1	135		39	2	69	19.93383742911153
2		5	10	1	175		31	1	70	25.107142857142854
5		5	10	1	180		63	1	70	25.82448979591837
2	1.0	5	10	2	140		23	2	70	20.085714285714285
3	1.0	5	10	1	155		51	1	70	22.237755102040815
2	1.0	5	9	2	130		42	1	69	19.195547153959254
1		5	8	2	180		50	2	68	27.3659169550173
3	1.0	5	10	1	157		59	1	70	22.524693877551023
3		5	7	1	140		41	1	67	21.924704834038764
2		5	6	2	125		84	2	66	20.173324150596876
3		5	11	2	185		40	1	71	25.799444554651853
3		5	10	2	170		66	1	70	24.389795918367348
1		6	0	2	195		48	1	72	26.44386574074074
4		5	9	2	175		70	1	69	25.84015963032976
4	2.0	5	6	2	165	165.0	71	2	66	26.62878787878788
5		4	11	2	180		44	2	59	36.35162309681126
3		5	0	1	140		57	2	60	27.33888888888889
2		5	4	2	130		38	2	64	22.31201171875
2		5	2	2	115		77	1	62	21.031477627471386
2		6	5	1	260		50	1	77	30.828132906054986
1		6	0	1	185		34	1	72	25.087770061728396
3		5	7	1	149		47	1	67	23.334150144798397
2		5	7	2	180		65	1	67	28.188906215192695
3		5	9	1	180		76	1	69	26.578449905482042
1		5	7	2	165		54	2	67	25.83983069725997
1		5	5	2	135		37	2	65	22.46272189349112
2		5	9	1	160		50	1	69	23.625288804872927
3		5	1	2	180		18	2	61	34.006987368986834
2		5	7	1	135		28	2	67	21.14167966139452
3		5	10	2	160		41	1	70	22.955102040816328
1		5	6	2	140		65	2	66	22.594123048668507
5		5	0	1	220		59	2	60	42.96111111111111
2		5	10	2	206		41	1	70	29.554693877551017
1		5	1	2	120		48	2	61	22.671324912657887
2	1.0	5	3	1	122		23	2	63	21.608969513731417
2		6	1	1	220		48	1	73	29.022330643647965
4		5	5	1	140		59	2	65	23.294674556213018
3		5	9	1	225		21	1	69	33.22306238185255
3	1.0	5	5	1	130		62	2	65	21.630769230769232
3		5	7	2	130		44	2	67	20.35865448875028
2		5	10	2	175		79	1	70	25.107142857142854
3	1.0	5	2	2	225		48	2	62	41.14854318418314
2		5	2	2	115		59	2	62	21.031477627471386
2		5	7	2	165		19	1	67	25.83983069725997
2		5	6	1	220		38	2	66	35.505050505050505
2		6	0	2	235		38	1	72	31.868248456790123
1		5	11	2	145		18	1	71	20.221186272564967
4		7	77	2	185		32	2	161	5.017360441340998
1		6	0	2	200		59	1	72	27.12191358024691
1		5	8	2	157		36	1	68	23.86916089965398
2		5	2	2	125		27	2	62	22.86030176899063
4		5	4	1	200		58	2	64	34.326171875
2		5	10	2	140		37	2	70	20.085714285714285
4		5	4	1	91		84	2	64	15.618408203125
2	2.0	5	4	2	106		36	2	64	18.19287109375
3		5	3	1	130		20	2	63	23.025951121189216
2		5	6	2	130		69	2	66	20.980257116620752
3		6	0	1	195		59	1	72	26.44386574074074
2		5	5	1	125		50	1	65	20.798816568047336
2		5	11	1	160		57	1	71	22.313033128347552
4		5	4	1	113		70	2	64	19.394287109375
1		6	0	2	180		42	1	72	24.409722222222225
1		6	5	1	190		18	1	77	22.52825096980941
4		5	3	1	158		45	2	63	27.98538674729151
2		5	4	2	110		35	1	64	18.87939453125
1	1.0	5	7	2	140		34	2	67	21.924704834038764
2	1.0	5	5	1	135	130.0	60	2	65	22.46272189349112
3	2.0	5	5	1	110		46	2	65	18.302958579881658
3		5	8	1	140		26	2	68	21.284602076124568
3		5	5	1	125		23	2	65	20.798816568047336
5	1.0	5	8	1	155		45	2	68	23.565095155709344
2		5	2	2	114		47	2	62	20.84859521331946
1	1.0	6	0	2	185		30	1	72	25.087770061728396
3	1.0	5	6	1	210		54	2	66	33.891184573002754
3		6	0	1	180		48	1	72	24.409722222222225
3		5	8	1	140		71	1	68	21.284602076124568
1		5	8	2	150		19	2	68	22.80493079584775
2		5	5	2	215		28	2	65	35.77396449704142
2		6	2	2	185		38	1	74	23.75
4		5	2	2	170		79	2	62	31.09001040582726
3		6	0	1	165		45	1	72	22.375578703703706
3		4	11	1	148		47	2	59	29.889112324044813
2		5	10	1	215		58	1	70	30.845918367346936
4		4	11	1	155		32	2	59	31.302786555587474
4		5	3	1	200		21	2	63	35.42454018644495
2		5	4	2	130		40	2	64	22.31201171875
2		6	2	1	205		33	1	74	26.31756756756757
1		5	10	1	162		63	2	70	23.242040816326533
3		5	1	2	112		51	2	61	21.15990325181403
3		5	1	2	100		9	2	61	18.892770760548242
3		5	6	2	175		77	2	66	28.242653810835627
3	1.0	5	6	2	180		76	2	66	29.049586776859506
2		6	2	2	215		48	1	74	27.60135135135135
3	1.0	5	1	2	125		50	2	61	23.6159634506853
2		5	8	1	198		38	1	68	30.102508650519027
4		5	4	2	199		69	2	64	34.154541015625
2	1.0	5	9	1	180		46	1	69	26.578449905482042
1		5	2	2	135		52	2	62	24.689125910509887
3		5	10	1	195		70	1	70	27.976530612244897
2		5	10	2	202		33	1	70	28.980816326530615
3		5	10	2	198		39	1	70	28.406938775510202
2		5	1	2	160		75	2	61	30.228433216877185
4	1.0	4	11	1	100		80	2	59	20.195346164895145
2	2.0	5	8	1	160		31	1	68	24.325259515570938
3		5	5	2	135		24	2	65	22.46272189349112
1	1.0	6	0	2	180		35	1	72	24.409722222222225
3		5	5	1	155		41	2	65	25.790532544378696
3		5	11	2	170		31	1	71	23.70759769886927
2		5	6	2	145		20	2	66	23.401056014692376
1		5	9	2	215		29	1	69	31.746481831547996
2		5	6	2	175		45	1	66	28.242653810835627
4		5	6	1	145		20	2	66	23.401056014692376
3	9.0	5	9	2	160		28	2	69	23.625288804872927
2		5	9	2	158		33	1	69	23.329972694812014
4		5	9	2	155		22	2	69	22.886998529720646
1		6	1	2	225		47	1	73	29.681929067367236
1		5	10	2	180		43	2	70	25.82448979591837
1		5	8	1	190		35	1	68	28.886245674740483
2		5	3	1	150		36	2	63	26.56840513983371
3		5	9	1	185		46	1	69	27.31674018063432
1		5	7	2	170		21	1	67	26.622855869904207
2	2.0	6	0	2	200		49	1	72	27.12191358024691
2		5	4	2	155		40	2	64	26.602783203125
1		5	1	2	130		19	2	61	24.56060198871271
2		5	7	2	180		86	2	67	28.188906215192695
1		5	4	2	130		37	2	64	22.31201171875
4	1.0	5	1	1	180		67	2	61	34.006987368986834
4		5	4	1	111		54	2	64	19.051025390625
3		5	2	2	115		50	2	62	21.031477627471386
2		5	4	2	155		23	2	64	26.602783203125
2		5	7	2	155		29	2	67	24.273780351971485
1		5	9	2	155		38	1	69	22.886998529720646
4		5	10	2	135		32	2	70	19.368367346938776
2		5	4	1	130		77	2	64	22.31201171875
2		5	3	2	200		40	2	63	35.42454018644495
2		5	2	1	150		42	2	62	27.43236212278876
1		5	4	2	130		40	2	64	22.31201171875
4		5	5	1	190		65	1	65	31.614201183431952
2		6	0	2	245		44	1	72	33.22434413580247
2	1.0	5	3	1	109		74	1	63	19.306374401612498
1		5	4	2	156		71	2	64	26.7744140625
3		5	4	1	140		41	1	64	24.0283203125
2		5	6	1	120		46	2	66	19.366391184573004
2		5	9	2	320		32	2	69	47.250577609745854
3		5	4	2	184		84	2	64	31.580078125
3		5	7	1	180		72	1	67	28.188906215192695
2		5	1	1	137		25	2	61	25.883095941951087
2		5	2	1	108		45	2	62	19.75130072840791
3		5	6	2	180		35	2	66	29.049586776859506
3	1.0	5	0	2	125		62	2	60	24.409722222222225
1		6	1	1	175		58	1	73	23.08594483017452
2		5	8	2	190		45	2	68	28.886245674740483
4		5	11	1	215		77	1	71	29.983138266217022
3		5	2	1	193		47	2	62	35.29630593132154
1	1.0	5	8	2	135		45	2	68	20.524437716262977
1		5	3	1	130		66	2	63	23.025951121189216
2		6	3	1	180		50	1	75	22.496000000000002
2		5	2	2	150		76	2	62	27.43236212278876
3		5	2	2	125		22	2	62	22.86030176899063
1		5	8	1	189		54	2	68	28.734212802768166
2		5	6	1	185		61	1	66	29.85651974288338
2		5	2	2	144		68	2	62	26.33506763787721
1		5	8	1	130		43	1	68	19.764273356401386
2		5	5	1	145		86	2	65	24.12662721893491
5		5	11	1	180		61	1	71	25.102162269390995
3		5	9	1	187		66	1	69	27.612056290695232
3	1.0	5	5	1	140		79	2	65	23.294674556213018
2		5	7	1	125		21	2	67	19.575629316106035
2	1.0	5	2	1	170		39	2	62	31.09001040582726
4		5	8	1	200		46	1	68	30.406574394463664
2		5	3	1	155		36	2	63	27.454018644494834
1		5	7	2	155		23	2	67	24.273780351971485
4		5	7	2	185		46	1	67	28.971931387836936
3		5	10	1	250		37	2	70	35.86734693877551
3		5	4	2	142		78	2	64	24.37158203125
5	2.0	5	6	2	110		87	2	66	17.752525252525253
4	1.0	5	10	1	195		32	1	70	27.976530612244897
2		5	10	1	170		72	1	70	24.389795918367348
3		5	9	1	215		37	1	69	31.746481831547996
4		5	2	1	120		29	2	62	21.94588969823101
1	1.0	5	5	2	175		61	1	65	29.118343195266274
2	1.0	5	2	2	154		65	2	62	28.16389177939646
2	1.0	5	4	2	157		74	2	64	26.946044921875
3		5	8	1	176		23	2	68	26.757785467128027
3		5	6	1	170		46	1	66	27.435720844811755
2		5	8	2	155		31	2	68	23.565095155709344
1	1.0	6	1	2	170		33	1	73	22.426346406455245
3		6	1	1	200		60	1	73	26.383936948770877
5		5	1	1	115		83	2	61	21.726686374630475
3		6	2	2	185		46	1	74	23.75
4		5	3	2	102		34	2	63	18.066515495086925
3		5	4	2	132		24	1	64	22.6552734375
2	1.0	5	9	2	165		31	2	69	24.363579080025207
4		5	11	1	244		69	1	71	34.02737552073001
2	1.0	5	5	2	145		49	2	65	24.12662721893491
2		5	2	2	145		33	2	62	26.51795005202914
2		5	9	1	140		46	1	69	20.67212770426381
3		5	2	1	107		82	2	62	19.568418314255982
3	1.0	5	4	2	150		48	1	64	25.74462890625
2		6	2	2	215		48	1	74	27.60135135135135
2		5	2	2	119		32	2	62	21.763007284079084
2		6	3	2	264		34	1	75	32.99413333333333
2		5	11	1	190		45	1	71	26.496726839912714
1		5	9	2	175		56	1	69	25.84015963032976
1		5	7	2	150		37	2	67	23.49075517932724
3		6	4	2	235		44	1	76	28.601973684210527
1		5	7	1	110		35	2	67	17.226553798173313
2		5	10	1	220		25	1	70	31.563265306122446
1		6	3	2	160		41	1	75	19.996444444444446
2		5	6	2	135		77	2	66	21.787190082644628
2		5	0	2	170		50	2	60	33.19722222222222
2		6	2	1	190		21	1	74	24.39189189189189
3		5	11	1	175		52	1	71	24.404879984130133
3		5	8	1	165		76	1	68	25.085423875432525
1		5	6	2	130		40	2	66	20.980257116620752
1		5	7	2	177		42	1	67	27.719091111606147
5		5	4	1	128		54	2	64	21.96875
3		5	10	2	180		51	1	70	25.82448979591837
3		5	8	2	140		18	2	68	21.284602076124568
2		5	2	1	180		51	2	62	32.91883454734651
5		5	8	2	168		85	2	68	25.541522491349482
3		5	7	1	128		35	2	67	20.045444419692583
2		5	6	2	210		50	1	66	33.891184573002754
2		5	10	1	220		48	1	70	31.563265306122446
2		5	5	2	295		50	2	65	49.08520710059172
2	2.0	5	7	1	180		35	2	67	28.188906215192695
2		6	0	2	260		38	1	72	35.25848765432099
3		5	11	1	190		41	1	71	26.496726839912714
5		4	11	1	220		65	2	59	44.429761562769315
2		5	8	1	165		55	1	68	25.085423875432525
1		5	6	2	117		58	2	66	18.882231404958677
4		5	11	2	235		44	1	71	32.772267407260465
1		5	8	1	155		33	2	68	23.565095155709344
2		5	7	1	190		33	2	67	29.754956560481176
3		5	4	2	260		60	2	64	44.6240234375
2		6	4	2	235		45	1	76	28.601973684210527
2		5	3	1	145		66	2	63	25.68279163517259
3		5	7	2	180		37	2	67	28.188906215192695
2		5	1	2	141		86	2	61	26.638806772373016
4	9.0	5	7	2	180		70	2	67	28.188906215192695
3		6	0	1	200		63	1	72	27.12191358024691
2		5	7	1	170		28	1	67	26.622855869904207
4		5	9	1	145		35	2	69	21.41041797941609
2		5	4	2	152		34	2	64	26.087890625
3		5	9	1	190		56	1	69	28.0550304557866
4		5	3	2	160		45	2	63	28.339632149155957
1		5	7	2	170		36	2	67	26.622855869904207
5		5	6	1	150		44	1	66	24.207988980716255
3		5	2	2	140		20	2	62	25.60353798126951
2		5	6	2	146		26	2	66	23.562442607897157
2		5	8	2	160		28	1	68	24.325259515570938
2		5	2	2	160		44	2	62	29.261186264308012
3		5	3	2	125		18	2	63	22.140337616528093
2	1.0	5	11	1	235		44	1	71	32.772267407260465
5		5	10	1	130		86	1	70	18.651020408163266
4		5	8	2	230		45	2	68	34.96756055363322
3		5	6	2	155		22	2	66	25.01492194674013
3	1.0	5	3	1	188		40	1	63	33.29906777525825
4		5	5	1	233		62	2	65	38.76899408284024
2		5	3	2	130		40	2	63	23.025951121189216
2		5	9	1	148		68	1	69	21.853392144507456
1		5	4	2	115		34	2	64	19.737548828125
1		5	9	2	165		45	1	69	24.363579080025207
2		5	6	1	133		39	2	66	21.464416896235075
2		5	8	2	200		37	1	68	30.406574394463664
3		5	3	2	165		42	2	63	29.225245653817083
3		5	9	2	190		54	1	69	28.0550304557866
2		5	4	2	110		44	2	64	18.87939453125
3	2.0	5	3	2	120	115.0	48	2	63	21.25472411186697
1	1.0	5	3	2	145	125.0	38	2	63	25.68279163517259
1	1.0	5	4	1	115		19	2	64	19.737548828125
2		5	11	1	240		65	1	71	33.469549692521326
3	2.0	5	5	1	128		72	1	65	21.297988165680472
2		6	0	1	195		35	1	72	26.44386574074074
1		5	7	2	110		24	2	67	17.226553798173313
3	1.0	4	11	2	105		68	2	59	21.205113473139903
1		5	5	1	130		25	2	65	21.630769230769232
2		5	3	2	142		49	2	63	25.151423532375915
3		5	0	2	140		64	2	60	27.33888888888889
3		5	9	2	255		51	1	69	37.65280403276623
1		6	0	2	186		51	1	72	25.22337962962963
3		6	3	2	240		46	1	75	29.994666666666667
3	1.0	5	6	1	185		27	2	66	29.85651974288338
3	1.0	6	3	1	180		20	1	75	22.496000000000002
3	2.0	5	0	2	105		86	2	60	20.504166666666666
3		5	9	2	200		44	2	69	29.531611006091154
2		5	9	2	200		50	1	69	29.531611006091154
3		5	4	2	150		57	2	64	25.74462890625
3		4	11	1	125		82	2	59	25.24418270611893
3		5	6	1	135		43	2	66	21.787190082644628
1		5	8	2	130		45	2	68	19.764273356401386
1		5	8	2	135		32	2	68	20.524437716262977
4		5	3	2	122		78	2	63	21.608969513731417
2		5	10	2	210		43	1	70	30.12857142857143
4		5	5	2	155		75	2	65	25.790532544378696
3		5	11	2	160		34	1	71	22.313033128347552
4	1.0	5	3	2	180		32	2	63	31.882086167800452
1		5	3	2	160		47	2	63	28.339632149155957
4		5	1	1	120		49	2	61	22.671324912657887
1		5	9	1	150		39	2	69	22.148708254568366
1		5	7	1	145		43	2	67	22.707730006683004
3	1.0	5	3	2	150		64	2	63	26.56840513983371
2	1.0	5	5	2	180	160.0	57	2	65	29.950295857988166
4		5	8	2	215		44	1	68	32.68706747404844
2		6	1	1	150		55	1	73	19.787952711578157
2		5	7	2	183		19	2	67	28.658721318779236
1		5	11	1	200		62	1	71	27.891291410434434
3	2.0	6	0	1	179		21	1	72	24.274112654320987
3	1.0	5	5	2	219	219.0	43	1	65	36.43952662721893
2		6	1	2	225		41	1	73	29.681929067367236
2		5	5	2	160		38	2	65	26.622485207100592
1		6	3	2	195		37	1	75	24.370666666666665
3		5	3	2	150		41	2	63	26.56840513983371
2		5	3	1	126		27	2	63	22.317460317460316
2	2.0	5	1	2	155		66	2	61	29.283794678849773
2		5	11	2	204		52	1	71	28.449117238643126
5		5	0	1	117		40	2	60	22.8475
2		5	11	2	200		19	1	71	27.891291410434434
2		5	7	2	280		35	1	67	43.84940966807753
1	1.0	5	7	1	135		27	2	67	21.14167966139452
4		6	0	1	175		33	1	72	23.731674382716047
4		5	0	1	200		38	2	60	39.05555555555555
2		5	11	1	185		50	1	71	25.799444554651853
1		5	2	2	140		47	2	62	25.60353798126951
3		5	11	1	175		33	2	71	24.404879984130133
2		5	4	2	104		34	2	64	17.849609375
3		5	4	2	144		75	1	64	24.71484375
3		5	6	2	135		21	2	66	21.787190082644628
